Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Togo,TGO,2014,Vaccinations (DPT 3) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.IDPT.Q1.ZS,84
Togo,TGO,2010,Vaccinations (DPT 3) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.IDPT.Q1.ZS,62.8
Togo,TGO,2006,Vaccinations (DPT 3) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.IDPT.Q1.ZS,58.2
Togo,TGO,2000,Vaccinations (DPT 3) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.IDPT.Q1.ZS,41.2
Togo,TGO,1998,Vaccinations (DPT 3) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.IDPT.Q1.ZS,28.9
Togo,TGO,2014,Vaccinations (DPT 3) (% of children ages 12-23 months): Q2,SH.IMM.IDPT.Q2.ZS,77.7
Togo,TGO,2010,Vaccinations (DPT 3) (% of children ages 12-23 months): Q2,SH.IMM.IDPT.Q2.ZS,75.2
Togo,TGO,2006,Vaccinations (DPT 3) (% of children ages 12-23 months): Q2,SH.IMM.IDPT.Q2.ZS,56.2
Togo,TGO,2000,Vaccinations (DPT 3) (% of children ages 12-23 months): Q2,SH.IMM.IDPT.Q2.ZS,55.4
Togo,TGO,1998,Vaccinations (DPT 3) (% of children ages 12-23 months): Q2,SH.IMM.IDPT.Q2.ZS,34.3
Togo,TGO,2014,Vaccinations (DPT 3) (% of children ages 12-23 months): Q3,SH.IMM.IDPT.Q3.ZS,78.6
Togo,TGO,2010,Vaccinations (DPT 3) (% of children ages 12-23 months): Q3,SH.IMM.IDPT.Q3.ZS,70.6
Togo,TGO,2006,Vaccinations (DPT 3) (% of children ages 12-23 months): Q3,SH.IMM.IDPT.Q3.ZS,61.7
Togo,TGO,2000,Vaccinations (DPT 3) (% of children ages 12-23 months): Q3,SH.IMM.IDPT.Q3.ZS,57.5
Togo,TGO,1998,Vaccinations (DPT 3) (% of children ages 12-23 months): Q3,SH.IMM.IDPT.Q3.ZS,43.9
Togo,TGO,2014,Vaccinations (DPT 3) (% of children ages 12-23 months): Q4,SH.IMM.IDPT.Q4.ZS,83.1
Togo,TGO,2010,Vaccinations (DPT 3) (% of children ages 12-23 months): Q4,SH.IMM.IDPT.Q4.ZS,73.8
Togo,TGO,2006,Vaccinations (DPT 3) (% of children ages 12-23 months): Q4,SH.IMM.IDPT.Q4.ZS,72.9
Togo,TGO,2000,Vaccinations (DPT 3) (% of children ages 12-23 months): Q4,SH.IMM.IDPT.Q4.ZS,57.2
Togo,TGO,1998,Vaccinations (DPT 3) (% of children ages 12-23 months): Q4,SH.IMM.IDPT.Q4.ZS,48.3
Togo,TGO,2014,Vaccinations (DPT 3) (% of children ages 12-23 months): Q5 (highest),SH.IMM.IDPT.Q5.ZS,90.9
Togo,TGO,2010,Vaccinations (DPT 3) (% of children ages 12-23 months): Q5 (highest),SH.IMM.IDPT.Q5.ZS,84.4
Togo,TGO,2006,Vaccinations (DPT 3) (% of children ages 12-23 months): Q5 (highest),SH.IMM.IDPT.Q5.ZS,76.3
Togo,TGO,2000,Vaccinations (DPT 3) (% of children ages 12-23 months): Q5 (highest),SH.IMM.IDPT.Q5.ZS,76.3
Togo,TGO,1998,Vaccinations (DPT 3) (% of children ages 12-23 months): Q5 (highest),SH.IMM.IDPT.Q5.ZS,67.6
Togo,TGO,2014,Vaccinations (Measles) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.MEAS.Q1.ZS,74.8
Togo,TGO,2010,Vaccinations (Measles) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.MEAS.Q1.ZS,52.9
Togo,TGO,2006,Vaccinations (Measles) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.MEAS.Q1.ZS,57.3
Togo,TGO,2000,Vaccinations (Measles) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.MEAS.Q1.ZS,43.1
Togo,TGO,1998,Vaccinations (Measles) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.MEAS.Q1.ZS,34.5
Togo,TGO,2014,Vaccinations (Measles) (% of children ages 12-23 months): Q2,SH.IMM.MEAS.Q2.ZS,67.6
Togo,TGO,2010,Vaccinations (Measles) (% of children ages 12-23 months): Q2,SH.IMM.MEAS.Q2.ZS,69.8
Togo,TGO,2006,Vaccinations (Measles) (% of children ages 12-23 months): Q2,SH.IMM.MEAS.Q2.ZS,54.7
Togo,TGO,2000,Vaccinations (Measles) (% of children ages 12-23 months): Q2,SH.IMM.MEAS.Q2.ZS,55.9
Togo,TGO,1998,Vaccinations (Measles) (% of children ages 12-23 months): Q2,SH.IMM.MEAS.Q2.ZS,37.1
Togo,TGO,2014,Vaccinations (Measles) (% of children ages 12-23 months): Q3,SH.IMM.MEAS.Q3.ZS,67.5
Togo,TGO,2010,Vaccinations (Measles) (% of children ages 12-23 months): Q3,SH.IMM.MEAS.Q3.ZS,66.6
Togo,TGO,2006,Vaccinations (Measles) (% of children ages 12-23 months): Q3,SH.IMM.MEAS.Q3.ZS,62.2
Togo,TGO,2000,Vaccinations (Measles) (% of children ages 12-23 months): Q3,SH.IMM.MEAS.Q3.ZS,52.2
Togo,TGO,1998,Vaccinations (Measles) (% of children ages 12-23 months): Q3,SH.IMM.MEAS.Q3.ZS,45.7
Togo,TGO,2014,Vaccinations (Measles) (% of children ages 12-23 months): Q4,SH.IMM.MEAS.Q4.ZS,78
Togo,TGO,2010,Vaccinations (Measles) (% of children ages 12-23 months): Q4,SH.IMM.MEAS.Q4.ZS,76.6
Togo,TGO,2006,Vaccinations (Measles) (% of children ages 12-23 months): Q4,SH.IMM.MEAS.Q4.ZS,70
Togo,TGO,2000,Vaccinations (Measles) (% of children ages 12-23 months): Q4,SH.IMM.MEAS.Q4.ZS,57.7
Togo,TGO,1998,Vaccinations (Measles) (% of children ages 12-23 months): Q4,SH.IMM.MEAS.Q4.ZS,40.5
Togo,TGO,2014,Vaccinations (Measles) (% of children ages 12-23 months): Q5 (highest),SH.IMM.MEAS.Q5.ZS,83.4
Togo,TGO,2010,Vaccinations (Measles) (% of children ages 12-23 months): Q5 (highest),SH.IMM.MEAS.Q5.ZS,82.8
Togo,TGO,2006,Vaccinations (Measles) (% of children ages 12-23 months): Q5 (highest),SH.IMM.MEAS.Q5.ZS,72.1
Togo,TGO,2000,Vaccinations (Measles) (% of children ages 12-23 months): Q5 (highest),SH.IMM.MEAS.Q5.ZS,80.8
Togo,TGO,1998,Vaccinations (Measles) (% of children ages 12-23 months): Q5 (highest),SH.IMM.MEAS.Q5.ZS,63.2
Togo,TGO,2014,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.NONE.Q1.ZS,3.4
Togo,TGO,2010,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.NONE.Q1.ZS,9
Togo,TGO,2006,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.NONE.Q1.ZS,8.9
Togo,TGO,2000,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.NONE.Q1.ZS,15.5
Togo,TGO,1998,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q1 (lowest),SH.IMM.NONE.Q1.ZS,27.9
Togo,TGO,2014,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q2,SH.IMM.NONE.Q2.ZS,5.1
Togo,TGO,2010,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q2,SH.IMM.NONE.Q2.ZS,4.3
Togo,TGO,2006,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q2,SH.IMM.NONE.Q2.ZS,9.6
Togo,TGO,2000,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q2,SH.IMM.NONE.Q2.ZS,8.6
Togo,TGO,1998,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q2,SH.IMM.NONE.Q2.ZS,16.4
Togo,TGO,2014,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q3,SH.IMM.NONE.Q3.ZS,5.7
Togo,TGO,2010,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q3,SH.IMM.NONE.Q3.ZS,1.4
Togo,TGO,2006,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q3,SH.IMM.NONE.Q3.ZS,6.9
Togo,TGO,2000,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q3,SH.IMM.NONE.Q3.ZS,9.8
Togo,TGO,1998,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q3,SH.IMM.NONE.Q3.ZS,15.7
Togo,TGO,2014,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q4,SH.IMM.NONE.Q4.ZS,1.7
Togo,TGO,2010,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q4,SH.IMM.NONE.Q4.ZS,1.4
Togo,TGO,2006,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q4,SH.IMM.NONE.Q4.ZS,0
Togo,TGO,2000,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q4,SH.IMM.NONE.Q4.ZS,1.9
Togo,TGO,1998,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q4,SH.IMM.NONE.Q4.ZS,11.4
Togo,TGO,2014,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q5 (highest),SH.IMM.NONE.Q5.ZS,1.6
Togo,TGO,2010,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q5 (highest),SH.IMM.NONE.Q5.ZS,0.6
Togo,TGO,2006,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q5 (highest),SH.IMM.NONE.Q5.ZS,1.2
Togo,TGO,2000,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q5 (highest),SH.IMM.NONE.Q5.ZS,1.2
Togo,TGO,1998,Vaccinations (no vaccinations) (% of children ages 12-23 months): Q5 (highest),SH.IMM.NONE.Q5.ZS,2.3
Togo,TGO,2017,Mosquito net use by children (any mosquito net) (% of children under 5): Q1 (lowest),SH.MLR.NETA.Q1.ZS,79.5
Togo,TGO,2014,Mosquito net use by children (any mosquito net) (% of children under 5): Q1 (lowest),SH.MLR.NETA.Q1.ZS,45.3
Togo,TGO,2010,Mosquito net use by children (any mosquito net) (% of children under 5): Q1 (lowest),SH.MLR.NETA.Q1.ZS,56.9
Togo,TGO,2006,Mosquito net use by children (any mosquito net) (% of children under 5): Q1 (lowest),SH.MLR.NETA.Q1.ZS,41.5
Togo,TGO,2000,Mosquito net use by children (any mosquito net) (% of children under 5): Q1 (lowest),SH.MLR.NETA.Q1.ZS,11.3
Togo,TGO,2017,Mosquito net use by children (any mosquito net) (% of children under 5): Q2,SH.MLR.NETA.Q2.ZS,85.3
Togo,TGO,2014,Mosquito net use by children (any mosquito net) (% of children under 5): Q2,SH.MLR.NETA.Q2.ZS,47
Togo,TGO,2010,Mosquito net use by children (any mosquito net) (% of children under 5): Q2,SH.MLR.NETA.Q2.ZS,64.2
Togo,TGO,2006,Mosquito net use by children (any mosquito net) (% of children under 5): Q2,SH.MLR.NETA.Q2.ZS,42.2
Togo,TGO,2000,Mosquito net use by children (any mosquito net) (% of children under 5): Q2,SH.MLR.NETA.Q2.ZS,11.8
Togo,TGO,2017,Mosquito net use by children (any mosquito net) (% of children under 5): Q3,SH.MLR.NETA.Q3.ZS,74.7
Togo,TGO,2014,Mosquito net use by children (any mosquito net) (% of children under 5): Q3,SH.MLR.NETA.Q3.ZS,44.7
Togo,TGO,2010,Mosquito net use by children (any mosquito net) (% of children under 5): Q3,SH.MLR.NETA.Q3.ZS,64.8
Togo,TGO,2006,Mosquito net use by children (any mosquito net) (% of children under 5): Q3,SH.MLR.NETA.Q3.ZS,43.2
Togo,TGO,2000,Mosquito net use by children (any mosquito net) (% of children under 5): Q3,SH.MLR.NETA.Q3.ZS,13.1
Togo,TGO,2017,Mosquito net use by children (any mosquito net) (% of children under 5): Q4,SH.MLR.NETA.Q4.ZS,55.6
Togo,TGO,2014,Mosquito net use by children (any mosquito net) (% of children under 5): Q4,SH.MLR.NETA.Q4.ZS,40.5
Togo,TGO,2010,Mosquito net use by children (any mosquito net) (% of children under 5): Q4,SH.MLR.NETA.Q4.ZS,51.4
Togo,TGO,2006,Mosquito net use by children (any mosquito net) (% of children under 5): Q4,SH.MLR.NETA.Q4.ZS,37.6
Togo,TGO,2000,Mosquito net use by children (any mosquito net) (% of children under 5): Q4,SH.MLR.NETA.Q4.ZS,16.1
Togo,TGO,2017,Mosquito net use by children (any mosquito net) (% of children under 5): Q5 (highest),SH.MLR.NETA.Q5.ZS,53
Togo,TGO,2014,Mosquito net use by children (any mosquito net) (% of children under 5): Q5 (highest),SH.MLR.NETA.Q5.ZS,41.7
Togo,TGO,2010,Mosquito net use by children (any mosquito net) (% of children under 5): Q5 (highest),SH.MLR.NETA.Q5.ZS,55.2
Togo,TGO,2006,Mosquito net use by children (any mosquito net) (% of children under 5): Q5 (highest),SH.MLR.NETA.Q5.ZS,39.4
Togo,TGO,2000,Mosquito net use by children (any mosquito net) (% of children under 5): Q5 (highest),SH.MLR.NETA.Q5.ZS,26.2
Togo,TGO,2017,Household posession of mosquito nets (any type of mosquito net) (% of households): Q1 (lowest),SH.MLR.NETH.Q1.ZS,99.2
Togo,TGO,2014,Household posession of mosquito nets (any type of mosquito net) (% of households): Q1 (lowest),SH.MLR.NETH.Q1.ZS,76.4
Togo,TGO,2010,Household posession of mosquito nets (any type of mosquito net) (% of households): Q1 (lowest),SH.MLR.NETH.Q1.ZS,58.5
Togo,TGO,2006,Household posession of mosquito nets (any type of mosquito net) (% of households): Q1 (lowest),SH.MLR.NETH.Q1.ZS,42.5
Togo,TGO,2017,Household posession of mosquito nets (any type of mosquito net) (% of households): Q2,SH.MLR.NETH.Q2.ZS,99
Togo,TGO,2014,Household posession of mosquito nets (any type of mosquito net) (% of households): Q2,SH.MLR.NETH.Q2.ZS,75.4
Togo,TGO,2010,Household posession of mosquito nets (any type of mosquito net) (% of households): Q2,SH.MLR.NETH.Q2.ZS,65.9
Togo,TGO,2006,Household posession of mosquito nets (any type of mosquito net) (% of households): Q2,SH.MLR.NETH.Q2.ZS,48.1
Togo,TGO,2017,Household posession of mosquito nets (any type of mosquito net) (% of households): Q3,SH.MLR.NETH.Q3.ZS,94.7
Togo,TGO,2014,Household posession of mosquito nets (any type of mosquito net) (% of households): Q3,SH.MLR.NETH.Q3.ZS,67.3
Togo,TGO,2010,Household posession of mosquito nets (any type of mosquito net) (% of households): Q3,SH.MLR.NETH.Q3.ZS,62.5
Togo,TGO,2006,Household posession of mosquito nets (any type of mosquito net) (% of households): Q3,SH.MLR.NETH.Q3.ZS,45
Togo,TGO,2017,Household posession of mosquito nets (any type of mosquito net) (% of households): Q4,SH.MLR.NETH.Q4.ZS,76
Togo,TGO,2014,Household posession of mosquito nets (any type of mosquito net) (% of households): Q4,SH.MLR.NETH.Q4.ZS,61.1
Togo,TGO,2010,Household posession of mosquito nets (any type of mosquito net) (% of households): Q4,SH.MLR.NETH.Q4.ZS,54.4
Togo,TGO,2006,Household posession of mosquito nets (any type of mosquito net) (% of households): Q4,SH.MLR.NETH.Q4.ZS,43.2
Togo,TGO,2017,Household posession of mosquito nets (any type of mosquito net) (% of households): Q5 (highest),SH.MLR.NETH.Q5.ZS,68.1
Togo,TGO,2014,Household posession of mosquito nets (any type of mosquito net) (% of households): Q5 (highest),SH.MLR.NETH.Q5.ZS,61.1
Togo,TGO,2010,Household posession of mosquito nets (any type of mosquito net) (% of households): Q5 (highest),SH.MLR.NETH.Q5.ZS,58.7
Togo,TGO,2006,Household posession of mosquito nets (any type of mosquito net) (% of households): Q5 (highest),SH.MLR.NETH.Q5.ZS,50.1
Togo,TGO,2017,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q1 (lowest),SH.MLR.NETP.Q1.ZS,83.2
Togo,TGO,2014,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q1 (lowest),SH.MLR.NETP.Q1.ZS,38.2
Togo,TGO,2017,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q2,SH.MLR.NETP.Q2.ZS,87.8
Togo,TGO,2014,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q2,SH.MLR.NETP.Q2.ZS,48.1
Togo,TGO,2017,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q3,SH.MLR.NETP.Q3.ZS,75.7
Togo,TGO,2014,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q3,SH.MLR.NETP.Q3.ZS,45.2
Togo,TGO,2017,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q4,SH.MLR.NETP.Q4.ZS,49.9
Togo,TGO,2014,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q4,SH.MLR.NETP.Q4.ZS,32.4
Togo,TGO,2017,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q5 (highest),SH.MLR.NETP.Q5.ZS,42.5
Togo,TGO,2014,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q5 (highest),SH.MLR.NETP.Q5.ZS,41.2
Togo,TGO,2017,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q2,SH.MLR.NETS.Q2.ZS,85.2
Togo,TGO,2014,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q2,SH.MLR.NETS.Q2.ZS,46.3
Togo,TGO,2010,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q2,SH.MLR.NETS.Q2.ZS,63.2
Togo,TGO,2006,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q2,SH.MLR.NETS.Q2.ZS,40.7
Togo,TGO,2000,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q2,SH.MLR.NETS.Q2.ZS,0.3
Togo,TGO,2017,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q3,SH.MLR.NETS.Q3.ZS,74.3
Togo,TGO,2014,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q3,SH.MLR.NETS.Q3.ZS,44
Togo,TGO,2010,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q3,SH.MLR.NETS.Q3.ZS,62.4
Togo,TGO,2006,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q3,SH.MLR.NETS.Q3.ZS,41.3
Togo,TGO,2000,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q3,SH.MLR.NETS.Q3.ZS,1.3
Togo,TGO,2017,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q4,SH.MLR.NETS.Q4.ZS,53.3
Togo,TGO,2014,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q4,SH.MLR.NETS.Q4.ZS,39
Togo,TGO,2010,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q4,SH.MLR.NETS.Q4.ZS,49.5
Togo,TGO,2006,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q4,SH.MLR.NETS.Q4.ZS,34.7
Togo,TGO,2000,Mosquito net use by children (insecticide-treated net) (% of children under 5): Q4,SH.MLR.NETS.Q4.ZS,2.4
Togo,TGO,2017,Household posession of mosquito nets (insecticide-treated net) (% of households): Q1 (lowest),SH.MLR.NTHI.Q1.ZS,99.2
Togo,TGO,2014,Household posession of mosquito nets (insecticide-treated net) (% of households): Q1 (lowest),SH.MLR.NTHI.Q1.ZS,75.5
Togo,TGO,2010,Household posession of mosquito nets (insecticide-treated net) (% of households): Q1 (lowest),SH.MLR.NTHI.Q1.ZS,56.2
Togo,TGO,2006,Household posession of mosquito nets (insecticide-treated net) (% of households): Q1 (lowest),SH.MLR.NTHI.Q1.ZS,39.3
Togo,TGO,2017,Household posession of mosquito nets (insecticide-treated net) (% of households): Q2,SH.MLR.NTHI.Q2.ZS,98.9
Togo,TGO,2014,Household posession of mosquito nets (insecticide-treated net) (% of households): Q2,SH.MLR.NTHI.Q2.ZS,74.6
Togo,TGO,2010,Household posession of mosquito nets (insecticide-treated net) (% of households): Q2,SH.MLR.NTHI.Q2.ZS,62.9
Togo,TGO,2006,Household posession of mosquito nets (insecticide-treated net) (% of households): Q2,SH.MLR.NTHI.Q2.ZS,43.7
Togo,TGO,2017,Household posession of mosquito nets (insecticide-treated net) (% of households): Q3,SH.MLR.NTHI.Q3.ZS,94.4
Togo,TGO,2014,Household posession of mosquito nets (insecticide-treated net) (% of households): Q3,SH.MLR.NTHI.Q3.ZS,66.5
Togo,TGO,2010,Household posession of mosquito nets (insecticide-treated net) (% of households): Q3,SH.MLR.NTHI.Q3.ZS,60.2
Togo,TGO,2006,Household posession of mosquito nets (insecticide-treated net) (% of households): Q3,SH.MLR.NTHI.Q3.ZS,39.2
Togo,TGO,2017,Household posession of mosquito nets (insecticide-treated net) (% of households): Q4,SH.MLR.NTHI.Q4.ZS,73.8
Togo,TGO,2014,Household posession of mosquito nets (insecticide-treated net) (% of households): Q4,SH.MLR.NTHI.Q4.ZS,59.1
Togo,TGO,2010,Household posession of mosquito nets (insecticide-treated net) (% of households): Q4,SH.MLR.NTHI.Q4.ZS,51.4
Togo,TGO,2006,Household posession of mosquito nets (insecticide-treated net) (% of households): Q4,SH.MLR.NTHI.Q4.ZS,37.7
Togo,TGO,2017,Household posession of mosquito nets (insecticide-treated net) (% of households): Q5 (highest),SH.MLR.NTHI.Q5.ZS,65.9
Togo,TGO,2014,Household posession of mosquito nets (insecticide-treated net) (% of households): Q5 (highest),SH.MLR.NTHI.Q5.ZS,58.4
Togo,TGO,2010,Household posession of mosquito nets (insecticide-treated net) (% of households): Q5 (highest),SH.MLR.NTHI.Q5.ZS,54.4
Togo,TGO,2006,Household posession of mosquito nets (insecticide-treated net) (% of households): Q5 (highest),SH.MLR.NTHI.Q5.ZS,42
Togo,TGO,2017,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q1 (lowest),SH.MLR.NTPI.Q1.ZS,81.9
Togo,TGO,2014,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q1 (lowest),SH.MLR.NTPI.Q1.ZS,37.5
Togo,TGO,2017,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q2,SH.MLR.NTPI.Q2.ZS,87.8
Togo,TGO,2014,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q2,SH.MLR.NTPI.Q2.ZS,47.2
Togo,TGO,2017,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q3,SH.MLR.NTPI.Q3.ZS,74.1
Togo,TGO,2014,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q3,SH.MLR.NTPI.Q3.ZS,44.5
Togo,TGO,2017,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q4,SH.MLR.NTPI.Q4.ZS,49.9
Togo,TGO,2014,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q4,SH.MLR.NTPI.Q4.ZS,31.5
Togo,TGO,2017,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q5 (highest),SH.MLR.NTPI.Q5.ZS,42.5
Togo,TGO,2014,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q5 (highest),SH.MLR.NTPI.Q5.ZS,38.8
Togo,TGO,2017,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q1 (lowest),SH.MLR.SPFN.Q1.ZS,59.5
Togo,TGO,2014,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q1 (lowest),SH.MLR.SPFN.Q1.ZS,54.4
Togo,TGO,2010,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q1 (lowest),SH.MLR.SPFN.Q1.ZS,52.3
Togo,TGO,2006,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q1 (lowest),SH.MLR.SPFN.Q1.ZS,12.4
Togo,TGO,2017,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q2,SH.MLR.SPFN.Q2.ZS,60.4
Togo,TGO,2014,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q2,SH.MLR.SPFN.Q2.ZS,45.6
Togo,TGO,2010,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q2,SH.MLR.SPFN.Q2.ZS,44.7
Togo,TGO,2006,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q2,SH.MLR.SPFN.Q2.ZS,16.5
Togo,TGO,2017,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q3,SH.MLR.SPFN.Q3.ZS,70.5
Togo,TGO,2014,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q3,SH.MLR.SPFN.Q3.ZS,54.8
Togo,TGO,2010,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q3,SH.MLR.SPFN.Q3.ZS,47.8
Togo,TGO,2006,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q3,SH.MLR.SPFN.Q3.ZS,17.8
Togo,TGO,2017,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q4,SH.MLR.SPFN.Q4.ZS,74.3
Togo,TGO,2014,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q4,SH.MLR.SPFN.Q4.ZS,60.8
Togo,TGO,2010,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q4,SH.MLR.SPFN.Q4.ZS,53.3
Togo,TGO,2006,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q4,SH.MLR.SPFN.Q4.ZS,19.5
Togo,TGO,2017,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q5 (highest),SH.MLR.SPFN.Q5.ZS,79.3
Togo,TGO,2014,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q5 (highest),SH.MLR.SPFN.Q5.ZS,69.1
Togo,TGO,2010,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q5 (highest),SH.MLR.SPFN.Q5.ZS,52
Togo,TGO,2006,Anti-malarial drug use by pregnant women (SP/Fansidar two or more doses) (% of women with a birth): Q5 (highest),SH.MLR.SPFN.Q5.ZS,24.6
Togo,TGO,2017,Treatment of fever (% of children under 5 with fever): Q1 (lowest),SH.MLR.TRET.Q1.ZS,32.4
Togo,TGO,2014,Treatment of fever (% of children under 5 with fever): Q1 (lowest),SH.MLR.TRET.Q1.ZS,21.9
Togo,TGO,2010,Treatment of fever (% of children under 5 with fever): Q1 (lowest),SH.MLR.TRET.Q1.ZS,28
Togo,TGO,2006,Treatment of fever (% of children under 5 with fever): Q1 (lowest),SH.MLR.TRET.Q1.ZS,36
Togo,TGO,2000,Treatment of fever (% of children under 5 with fever): Q1 (lowest),SH.MLR.TRET.Q1.ZS,56.8
Togo,TGO,2017,Treatment of fever (% of children under 5 with fever): Q2,SH.MLR.TRET.Q2.ZS,40.6
Togo,TGO,2014,Treatment of fever (% of children under 5 with fever): Q2,SH.MLR.TRET.Q2.ZS,15.4
Togo,TGO,2010,Treatment of fever (% of children under 5 with fever): Q2,SH.MLR.TRET.Q2.ZS,31.6
Togo,TGO,2006,Treatment of fever (% of children under 5 with fever): Q2,SH.MLR.TRET.Q2.ZS,41.4
Togo,TGO,2000,Treatment of fever (% of children under 5 with fever): Q2,SH.MLR.TRET.Q2.ZS,58.1
Togo,TGO,2017,Treatment of fever (% of children under 5 with fever): Q3,SH.MLR.TRET.Q3.ZS,31.7
Togo,TGO,2014,Treatment of fever (% of children under 5 with fever): Q3,SH.MLR.TRET.Q3.ZS,15.2
